arxiv_id,docclass,20_ret,23_ret,20_time1,20_time2,23_time1,23_time2,20<>23,LV,LV_clean,OP_upper,OP_lower,OP_move,INS_DEL,CHRDIFF_nett,CHRDIFF_uniq,IMG_order,IMG_missing,IMG_size,FONT_num,FONT_uniq,PG_num
2306.06698,article,12,12,5.247725486755371,0.2168545722961425,2.7812578678131104,0.1683025360107422,False,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0
2306.00113,amsart,0,0,13.509743690490724,0.1669254302978515,7.788663864135742,0.1696577072143554,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00263,pasj01,12,0,2.434418201446533,0.2796587944030761,7.745258569717407,0.1691486835479736,False,8139.0,5223.0,2.0,7.0,1022.0,3101.0,2634.0,69.0,True,0.0,0.0,1.0,1.0,0.0
2306.00531,amsart,0,0,10.026787519454956,0.1677753925323486,5.350568056106567,0.1759169101715088,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00574,article,12,12,7.508145570755005,0.2677540779113769,4.594538688659668,0.1683177947998047,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.01073,article,0,0,9.635469675064089,0.1161410808563232,4.945122718811035,0.1691586971282959,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00615,article,0,0,9.167923927307127,0.1169590950012207,6.673039436340332,0.1158995628356933,True,9.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0
2306.00146,revtex4-2,12,0,39.462080240249634,0.2674541473388672,106.12379956245422,0.1757361888885498,False,7875.0,4452.0,0.0,0.0,986.0,4630.0,4024.0,84.0,True,0.0,0.0,2.0,2.0,0.0
2306.00236,article,12,12,7.524913787841797,0.2686052322387695,4.741519212722778,0.17594575881958,True,8.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0
2306.00093,article,0,0,13.37004017829895,0.217630386352539,6.003268480300903,0.1684598922729492,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00033,article,0,0,5.157694578170776,0.1156573295593261,2.4467594623565674,0.1167287826538086,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00367,article,12,0,10.836735486984251,0.3685564994812011,15.313436269760132,0.1677794456481933,False,9815.0,5797.0,2.0,6.0,1103.0,5530.0,4548.0,78.0,True,0.0,0.0,5.0,9.0,-1.0
2306.08486,GonnellaLab-StyleArXiv,12,0,16.246437788009644,0.2678823471069336,25.45098066329956,0.168083906173706,False,25931.0,17910.0,6.0,7.0,2489.0,16808.0,14812.0,85.0,True,0.0,0.0,1.0,3.0,-3.0
2306.01378,comsoc2023,12,0,7.363587141036987,0.3226876258850097,11.39480185508728,0.1691269874572754,False,5188.0,4369.0,0.0,0.0,29.0,4456.0,4018.0,81.0,True,0.0,0.0,1.0,1.0,-1.0
2306.00218,revtex4-1,0,0,10.543310642242432,0.1165518760681152,4.295172452926636,0.167651891708374,True,16.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0
2306.05241,article,12,0,1.27441143989563,0.2169694900512695,15.075910091400146,0.1701693534851074,False,45155.0,37238.0,0.0,2.0,0.0,44988.0,37059.0,141.0,False,64.0,0.0,81.0,107.0,-7.0
2306.1063,achemso,12,0,4.844701051712036,0.2673614025115967,9.476494073867798,0.1162066459655761,False,10410.0,8576.0,0.0,0.0,25.0,9838.0,8288.0,77.0,True,0.0,0.0,0.0,2.0,-6.0
2306.00005,article,12,0,8.3225576877594,0.2696282863616943,19.62055611610413,0.1720986366271972,False,11629.0,7995.0,7.0,7.0,1054.0,6538.0,5460.0,73.0,True,0.0,0.0,3.0,5.0,-1.0
2306.00006,article,12,0,6.918549299240112,0.2690341472625732,11.087456464767456,0.172422170639038,False,18247.0,13759.0,2.0,5.0,861.0,14495.0,12082.0,78.0,True,0.0,0.0,2.0,2.0,-3.0
